time_s,backlog_pkts,backlog_bytes
46.8399,33,98410
46.8449,33,98410
46.8499,33,98410
46.8549,33,98410
46.8599,33,98410
46.8648,33,98410
46.8699,33,98410
46.8749,33,98410
46.8799,33,98410
46.8849,33,96896
46.8899,33,96896
46.8949,33,96896
46.8999,34,99924
46.9049,34,99924
46.9101,33,96896
46.9149,33,96896
46.9199,33,96896
46.9249,33,96896
46.9299,33,96896
46.9349,33,98410
46.9399,33,98410
46.9449,33,98410
46.9499,33,98410
46.9549,33,98410
46.9599,33,98410
46.9649,33,98410
46.9704,33,98410
46.9752,33,98410
46.9799,33,98410
46.9849,33,98410
46.9899,34,99924
46.9949,34,99924
46.9999,34,99924
47.0049,34,99924
47.0099,34,99924
47.0149,34,99924
47.0199,33,96896
47.0249,34,99924
47.0299,34,99924
47.0349,35,102952
47.0412,35,102952
47.0461,34,101438
47.0519,34,101438
47.0568,34,101438
47.0618,34,101438
47.0668,34,101438
47.0717,34,101438
47.0766,34,101438
47.0814,34,101438
47.0864,34,101438
47.0920,33,98410
47.0983,33,98410
47.1034,34,99924
47.1083,34,99924
47.1132,34,99924
47.1182,34,99924
47.1242,34,99924
47.1291,33,96896
47.1341,34,99924
47.1392,34,99924
47.1443,34,99924
47.1494,35,102952
47.1551,34,101438
47.1605,34,101438
47.1653,34,101438
47.1699,34,101438
47.1751,34,101438
47.1799,34,101438
47.1845,34,101438
47.1891,34,101438
47.1939,34,101438
47.1986,34,101438
47.2029,34,101438
47.2079,34,99924
47.2127,34,99924
47.2174,34,99924
47.2227,34,99924
47.2271,34,99924
47.2320,34,99924
47.2379,34,99924
47.2423,34,99924
47.2468,34,99924
47.2523,34,99924
47.2571,34,99924
47.2621,34,101438
47.2667,34,101438
47.2716,34,101438
47.2764,34,101438
47.2808,34,101438
47.2854,34,101438
47.2909,34,101438
47.2955,33,98410
47.3017,33,98410
47.3067,33,98410
47.3112,35,102952
47.3168,35,102952
47.3213,35,102952
47.3262,35,102952
47.3310,34,99924
47.3353,35,102952
47.3401,35,102952
47.3449,35,102952
47.3511,34,99924
47.3572,34,99924
47.3616,34,99924
47.3665,34,99924
47.3710,34,101438
47.3756,34,101438
47.3803,34,101438
47.3849,34,101438
47.3899,34,101438
47.3949,34,101438
47.3999,34,101438
47.4049,34,101438
47.4099,34,101438
47.4149,34,101438
47.4199,34,101438
47.4249,34,99924
47.4299,35,102952
47.4356,35,102952
47.4398,34,99924
47.4449,34,99924
47.4499,35,102952
47.4549,34,99924
47.4599,34,99924
47.4649,34,99924
47.4699,34,99924
47.4749,34,99924
47.4799,34,101438
47.4850,34,101438
47.4900,35,104466
47.4949,35,104466
47.5000,35,104466
47.5049,35,104466
47.5099,35,104466
47.5149,35,104466
47.5201,34,101438
47.5249,35,104466
47.5299,35,102952
47.5349,35,102952
47.5399,35,102952
47.5449,35,102952
47.5499,35,102952
47.5549,35,102952
47.5599,35,102952
47.5649,34,99924
47.5699,35,102952
47.5750,35,102952
47.5799,35,102952
47.5850,35,102952
47.5902,35,104466
47.5952,35,104466
47.6002,35,104466
47.6053,35,104466
47.6103,35,104466
47.6152,35,104466
47.6202,35,104466
47.6250,35,104466
47.6300,35,104466
47.6350,35,104466
47.6398,35,102952
47.6449,35,102952
47.6499,35,102952
47.6551,35,102952
47.6599,35,102952
47.6649,35,102952
47.6712,35,102952
47.6761,36,105980
47.6810,35,102952
47.6878,35,102952
47.6927,35,102952
47.6993,35,104466
47.7045,35,104466
47.7112,35,104466
47.7162,35,104466
47.7212,35,104466
47.7261,35,104466
47.7311,35,104466
47.7361,35,104466
47.7411,35,104466
47.7461,35,104466
47.7511,35,102952
47.7574,35,102952
47.7624,35,102952
47.7673,35,102952
47.7722,35,102952
47.7784,35,102952
47.7850,36,105980
47.7899,36,105980
47.7949,36,105980
47.8001,36,105980
47.8049,36,105980
47.8098,35,104466
47.8147,35,104466
47.8203,35,104466
47.8251,35,104466
47.8301,35,104466
47.8351,35,104466
47.8398,35,104466
47.8447,35,104466
47.8495,35,104466
47.8544,35,104466
47.8593,35,102952
47.8644,35,102952
47.8693,35,102952
47.8741,35,102952
47.8792,35,102952
47.8841,35,102952
47.8890,35,102952
47.8938,36,105980
47.8986,36,105980
47.9037,35,102952
47.9097,35,102952
47.9146,35,104466
47.9196,35,104466
47.9245,35,104466
47.9293,35,104466
47.9346,35,104466
47.9395,35,104466
47.9444,35,104466
47.9492,35,104466
47.9541,35,104466
47.9590,35,104466
47.9635,35,104466
47.9681,35,102952
47.9726,35,102952
47.9771,35,102952
47.9816,35,102952
47.9868,35,102952
47.9919,35,102952
47.9967,35,102952
48.0016,34,99924
48.0066,35,102952
48.0134,36,105980
48.0182,36,105980
48.0227,36,105980
48.0276,35,104466
48.0319,35,104466
48.0368,35,104466
48.0413,35,104466
48.0463,35,104466
48.0511,35,104466
48.0559,35,104466
48.0606,35,104466
48.0650,35,104466
48.0697,35,104466
48.0742,35,104466
48.0800,35,102952
48.0847,35,102952
48.0894,35,102952
48.0943,35,102952
48.1000,35,102952
48.1046,35,102952
48.1094,35,102952
48.1142,35,102952
48.1192,35,102952
48.1239,35,102952
48.1287,35,102952
48.1336,35,104466
48.1381,35,104466
48.1429,35,104466
48.1478,35,104466
48.1527,35,104466
48.1574,35,104466
48.1622,35,104466
48.1667,35,104466
48.1710,35,104466
48.1756,35,104466
48.1804,35,104466
48.1851,35,102952
48.1899,35,102952
48.1949,35,102952
48.1999,35,102952
48.2049,35,102952
48.2099,35,102952
48.2149,35,102952
48.2199,34,99924
48.2249,35,102952
48.2299,36,105980
48.2349,36,105980
48.2399,36,105980
48.2450,35,104466
48.2499,35,104466
48.2549,35,104466
48.2603,35,104466
48.2649,35,104466
48.2699,35,104466
48.2749,35,104466
48.2799,35,104466
48.2849,35,104466
48.2899,35,104466
48.2949,35,102952
48.2999,35,102952
48.3049,35,102952
48.3099,35,102952
48.3149,35,102952
48.3199,35,102952
48.3249,35,102952
48.3299,36,105980
48.3349,36,105980
48.3399,36,105980
48.3449,36,105980
48.3499,36,105980
48.3549,35,104466
48.3599,35,104466
48.3655,35,104466
48.3699,35,104466
48.3749,35,104466
48.3799,35,104466
48.3851,35,104466
48.3899,35,104466
48.3949,35,104466
48.3999,35,104466
48.4049,35,102952
48.4099,35,102952
48.4149,35,102952
48.4199,35,102952
48.4249,35,102952
48.4299,35,102952
48.4349,35,102952
48.4399,36,105980
48.4449,36,105980
48.4499,36,105980
48.4549,35,102952
48.4599,35,104466
48.4649,35,104466
48.4699,35,104466
48.4749,35,104466
48.4799,35,104466
48.4849,35,104466
48.4899,35,104466
48.4949,35,104466
48.4999,35,104466
48.5049,34,101438
48.5099,35,104466
48.5157,34,99924
48.5199,35,102952
48.5249,34,99924
48.5299,34,99924
48.5349,34,99924
48.5400,35,102952
48.5449,34,99924
48.5498,35,102952
48.5549,35,102952
48.5599,35,102952
48.5649,35,102952
48.5699,35,104466
48.5749,35,104466
48.5799,35,104466
48.5849,35,104466
48.5900,35,104466
48.5949,35,104466
48.5999,35,104466
48.6049,35,104466
48.6099,34,101438
48.6149,34,101438
48.6199,35,102952
48.6249,35,102952
48.6299,35,102952
48.6349,35,102952
48.6399,35,102952
48.6449,35,102952
48.6499,35,102952
48.6549,34,99924
48.6599,35,102952
48.6649,35,102952
48.6699,35,102952
48.6749,35,102952
48.6799,35,104466
48.6849,35,104466
48.6899,35,104466
48.6949,34,101438
48.6999,35,104466
48.7049,35,104466
48.7099,35,104466
48.7161,35,104466
48.7199,35,104466
48.7249,35,104466
48.7299,35,102952
48.7349,35,102952
48.7399,35,102952
48.7449,35,102952
48.7499,35,102952
48.7549,35,102952
48.7599,35,102952
48.7649,34,99924
48.7699,35,102952
48.7749,35,102952
48.7799,36,105980
48.7849,36,105980
48.7899,35,104466
48.7959,35,104466
48.8014,35,104466
48.8053,35,104466
48.8099,35,104466
48.8149,35,104466
48.8199,35,104466
48.8249,35,104466
48.8299,35,104466
48.8349,35,104466
48.8399,35,102952
48.8449,35,102952
48.8499,35,102952
48.8549,35,102952
48.8599,35,102952
48.8649,35,102952
48.8699,35,102952
48.8749,36,105980
48.8799,36,105980
48.8849,36,105980
48.8899,36,105980
48.8949,36,105980
48.8999,35,104466
48.9049,35,104466
48.9099,35,104466
48.9149,35,104466
48.9199,35,104466
48.9249,35,104466
48.9299,35,104466
48.9349,35,104466
48.9399,35,104466
48.9449,35,104466
48.9499,35,102952
48.9549,35,102952
48.9599,35,102952
48.9649,35,102952
48.9699,35,102952
48.9749,35,102952
48.9799,35,102952
48.9849,36,105980
48.9899,35,102952
48.9959,35,102952
49.0007,35,102952
49.0054,35,104466
49.0103,35,104466
49.0149,35,104466
49.0202,35,104466
49.0251,35,104466
49.0300,35,104466
49.0349,35,104466
49.0399,35,104466
49.0449,35,104466
49.0499,35,104466
49.0548,35,104466
49.0599,35,102952
49.0649,35,102952
49.0707,35,102952
49.0756,35,102952
49.0805,35,102952
49.0853,35,102952
49.0902,34,99924
49.0951,35,102952
49.1005,35,102952
49.1052,35,102952
49.1119,36,105980
49.1165,35,104466
49.1213,35,104466
49.1259,35,104466
49.1304,34,101438
49.1354,35,104466
49.1413,35,104466
49.1467,35,104466
49.1511,35,104466
49.1558,35,104466
49.1602,35,104466
49.1659,35,102952
49.1702,35,102952
49.1756,35,102952
49.1804,35,102952
49.1851,35,102952
49.1899,35,102952
49.1950,35,102952
49.1999,34,99924
49.2049,35,102952
49.2099,35,102952
49.2149,35,102952
49.2199,35,102952
49.2249,35,104466
49.2299,34,101438
49.2349,34,101438
49.2399,35,104466
49.2449,35,104466
49.2499,35,104466
49.2549,35,104466
49.2599,35,104466
49.2649,35,104466
49.2699,35,104466
49.2754,35,102952
49.2801,35,102952
49.2849,35,102952
49.2913,35,102952
49.2961,35,102952
49.3010,35,102952
49.3058,35,102952
49.3102,36,105980
49.3160,36,105980
49.3208,36,105980
49.3252,36,105980
49.3299,36,105980
49.3360,35,104466
49.3404,35,104466
49.3449,35,104466
49.3499,35,104466
49.3549,35,104466
49.3599,35,104466
49.3649,35,104466
49.3699,35,104466
49.3748,35,104466
49.3809,35,104466
49.3872,35,102952
49.3937,35,102952
49.3986,35,102952
49.4028,35,102952
49.4081,35,102952
49.4143,35,102952
49.4186,34,99924
49.4231,35,102952
49.4278,35,102952
49.4322,35,102952
49.4366,35,102952
49.4409,35,104466
49.4457,35,104466
49.4501,35,104466
49.4551,35,104466
49.4599,35,104466
49.4649,35,104466
49.4699,35,104466
49.4749,35,104466
49.4799,35,104466
49.4849,35,104466
49.4899,35,104466
49.4956,35,102952
49.5000,35,102952
49.5049,35,102952
49.5099,35,102952
49.5149,35,102952
49.5199,35,102952
49.5249,35,102952
49.5299,36,105980
49.5349,36,105980
49.5399,36,105980
49.5449,35,102952
49.5499,36,105980
49.5549,35,104466
49.5599,35,104466
49.5649,35,104466
49.5699,35,104466
49.5749,35,104466
49.5799,35,104466
49.5849,35,104466
49.5899,35,104466
49.5949,35,104466
49.5999,35,104466
49.6049,34,99924
49.6099,35,102952
49.6149,35,102952
49.6200,34,99924
49.6249,34,99924
49.6299,35,102952
49.6349,34,99924
49.6398,35,102952
49.6449,35,102952
49.6499,35,102952
49.6549,35,102952
49.6599,35,104466
49.6649,35,104466
49.6699,35,104466
49.6749,35,104466
49.6799,35,104466
49.6849,35,104466
49.6899,35,104466
49.6949,35,104466
49.6999,34,101438
49.7049,34,101438
49.7100,35,102952
49.7149,35,102952
49.7199,35,102952
49.7249,35,102952
49.7312,35,102952
49.7356,35,102952
49.7400,35,102952
49.7449,34,99924
49.7499,35,102952
49.7549,35,102952
49.7599,35,102952
49.7649,35,102952
49.7700,34,101438
49.7749,34,101438
49.7799,34,101438
49.7849,34,101438
49.7899,35,104466
49.7949,35,104466
49.7999,35,104466
49.8049,35,104466
49.8099,35,104466
49.8149,35,104466
49.8199,35,102952
49.8249,35,102952
49.8299,35,102952
49.8349,35,102952
49.8399,35,102952
49.8449,35,102952
49.8499,35,102952
49.8549,35,102952
49.8599,35,102952
49.8649,36,105980
49.8699,36,105980
49.8749,36,105980
49.8799,35,104466
49.8855,35,104466
49.8906,35,104466
49.8951,35,104466
49.8999,35,104466
49.9049,35,104466
49.9099,35,104466
49.9149,35,104466
49.9199,35,104466
49.9249,35,104466
49.9299,35,102952
49.9349,35,102952
49.9399,35,102952
49.9449,35,102952
49.9504,35,102952
49.9551,35,102952
49.9599,35,102952
49.9649,36,105980
49.9699,36,105980
49.9749,36,105980
49.9799,36,105980
49.9849,36,105980
49.9899,35,104466
49.9949,35,104466
49.9999,35,104466
50.0049,35,104466
50.0099,35,104466
50.0149,35,104466
50.0199,35,104466
50.0255,35,104466
50.0299,35,104466
50.0349,35,104466
50.0399,35,102952
50.0449,35,102952
50.0499,35,102952
50.0549,35,102952
50.0599,35,102952
50.0649,35,102952
50.0699,36,105980
50.0749,36,105980
50.0799,36,105980
50.0849,35,102952
50.0899,35,102952
50.0950,35,104466
50.1011,35,104466
50.1054,35,104466
50.1099,35,104466
50.1149,35,104466
50.1199,35,104466
50.1249,35,104466
50.1299,35,104466
50.1351,35,104466
50.1403,35,104466
50.1449,36,105980
50.1499,36,105980
50.1549,36,105980
50.1599,36,105980
50.1649,35,102952
50.1699,36,105980
50.1749,35,102952
50.1799,35,102952
50.1849,35,102952
50.1898,35,102952
50.1949,35,102952
50.1999,35,102952
50.2049,35,104466
50.2099,35,104466
50.2149,35,104466
50.2199,35,104466
50.2249,34,101438
50.2304,34,101438
50.2349,35,104466
50.2399,35,104466
50.2449,34,101438
50.2499,34,101438
50.2549,35,102952
50.2609,36,105980
50.2651,36,105980
50.2699,36,105980
50.2749,36,105980
50.2799,36,105980
50.2849,36,105980
50.2905,35,102952
50.2948,35,102952
50.2999,35,102952
50.3049,35,102952
50.3099,35,102952
50.3149,35,104466
50.3199,34,101438
50.3249,34,101438
50.3299,35,104466
50.3349,35,104466
50.3399,35,104466
50.3449,35,104466
50.3516,35,104466
50.3561,35,104466
50.3604,36,105980
50.3648,36,105980
50.3699,36,105980
50.3749,36,105980
50.3810,36,105980
50.3854,36,105980
50.3900,36,105980
50.3949,36,105980
50.4005,36,105980
50.4068,36,105980
50.4118,36,105980
50.4165,37,109008
50.4211,37,109008
50.4254,36,107494
50.4299,36,107494
50.4349,36,107494
50.4399,36,107494
50.4449,36,107494
50.4499,36,107494
50.4549,36,107494
50.4599,36,107494
50.4649,36,107494
50.4699,36,105980
50.4749,36,105980
50.4799,36,105980
50.4849,36,105980
50.4899,36,105980
50.4949,36,105980
50.4999,36,105980
50.5049,36,105980
50.5099,37,109008
50.5149,37,109008
50.5199,37,109008
50.5249,37,109008
50.5299,37,109008
50.5349,36,107494
50.5399,36,107494
50.5449,36,107494
50.5499,36,107494
50.5549,36,107494
50.5599,36,107494
50.5649,36,107494
50.5699,36,107494
50.5749,36,107494
50.5799,36,105980
50.5849,36,105980
50.5899,36,105980
50.5949,36,105980
50.5999,36,105980
50.6049,36,105980
50.6099,36,105980
50.6149,36,105980
50.6199,37,109008
50.6249,37,109008
50.6299,36,105980
50.6349,37,109008
50.6399,36,107494
50.6449,36,107494
50.6500,36,107494
50.6549,36,107494
50.6599,36,107494
50.6649,36,107494
50.6706,36,107494
50.6749,36,107494
50.6799,36,107494
50.6849,37,109008
50.6899,37,109008
50.6949,37,109008
50.6999,37,109008
50.7049,37,109008
50.7099,37,109008
50.7149,37,109008
50.7209,37,109008
50.7251,37,107494
50.7299,37,107494
50.7349,37,107494
50.7399,37,107494
50.7449,37,107494
50.7507,37,109008
50.7549,37,109008
50.7599,37,109008
50.7649,37,109008
50.7699,37,109008
50.7749,37,109008
50.7799,37,109008
50.7849,36,105980
50.7899,36,105980
50.7949,36,105980
50.7999,36,105980
50.8049,37,109008
50.8099,37,109008
50.8149,37,109008
50.8200,37,109008
50.8249,37,109008
50.8299,37,109008
50.8349,36,105980
50.8399,36,105980
50.8449,36,105980
50.8499,36,105980
50.8549,36,105980
50.8599,36,107494
50.8649,35,104466
50.8699,35,104466
50.8749,35,104466
50.8799,36,107494
50.8849,36,107494
50.8899,36,107494
50.8949,36,107494
50.9000,37,110522
50.9049,37,110522
50.9108,37,110522
50.9151,37,110522
50.9199,37,110522
50.9249,37,110522
50.9299,37,110522
50.9349,37,110522
50.9400,36,107494
50.9449,35,104466
50.9499,36,107494
50.9549,36,107494
50.9599,37,110522
50.9649,37,110522
50.9699,37,110522
50.9749,37,110522
50.9799,37,110522
50.9849,36,107494
50.9899,36,107494
50.9949,36,107494
50.9999,36,107494
51.0049,36,107494
51.0099,37,109008
51.0149,37,109008
51.0199,37,109008
51.0249,37,109008
51.0299,37,109008
51.0349,38,112036
51.0399,38,112036
51.0449,38,112036
51.0499,38,112036
51.0549,38,112036
51.0599,38,112036
51.0649,38,112036
51.0699,38,112036
51.0749,38,112036
51.0799,37,110522
51.0849,37,110522
51.0899,37,110522
51.0949,37,110522
51.0999,37,110522
51.1049,37,110522
51.1099,37,110522
51.1149,37,110522
51.1199,37,109008
51.1249,37,109008
51.1299,37,109008
51.1349,37,109008
51.1399,37,109008
51.1449,37,109008
51.1499,37,109008
51.1549,37,109008
51.1599,38,112036
51.1649,38,112036
51.1699,38,112036
51.1749,38,112036
51.1799,37,109008
51.1849,37,110522
51.1899,37,110522
51.1949,37,110522
51.1999,37,110522
51.2049,37,110522
51.2099,37,110522
51.2149,37,110522
51.2199,37,110522
51.2249,38,112036
51.2299,38,112036
51.2349,38,112036
51.2399,38,112036
51.2449,38,112036
51.2499,38,112036
51.2555,38,112036
51.2599,37,109008
51.2649,38,112036
51.2699,37,109008
51.2749,37,109008
51.2799,37,109008
51.2849,37,109008
51.2899,37,109008
51.2949,38,113550
51.2999,38,113550
51.3049,38,113550
51.3099,38,113550
51.3149,38,113550
51.3199,38,113550
51.3249,38,113550
51.3299,37,110522
51.3349,38,112036
51.3399,37,109008
51.3449,38,112036
51.3499,38,112036
51.3549,38,112036
51.3599,38,112036
51.3649,38,112036
51.3699,38,112036
51.3749,38,112036
51.3799,37,109008
51.3849,38,112036
51.3899,38,112036
51.3949,38,112036
51.3999,38,112036
51.4049,38,113550
51.4099,38,113550
51.4149,38,113550
51.4199,37,110522
51.4249,37,110522
51.4299,38,113550
51.4349,39,115064
51.4399,39,115064
51.4449,39,115064
51.4499,39,115064
51.4549,39,115064
51.4599,39,115064
51.4649,39,115064
51.4699,39,115064
51.4749,39,115064
51.4800,39,115064
51.4849,39,115064
51.4899,38,112036
51.4949,38,112036
51.4999,38,112036
51.5049,39,115064
51.5099,39,115064
51.5149,38,113550
51.5199,38,113550
51.5249,38,113550
51.5299,38,113550
51.5349,38,113550
51.5399,38,113550
51.5450,39,115064
51.5499,39,115064
51.5549,39,115064
51.5599,39,115064
51.5649,39,115064
51.5699,39,115064
51.5749,39,115064
51.5799,39,115064
51.5849,39,115064
51.5900,39,115064
51.5949,39,115064
51.5999,40,118092
51.6049,40,118092
51.6107,40,118092
51.6149,40,118092
51.6199,39,116578
51.6250,39,116578
51.6299,39,116578
51.6349,39,116578
51.6399,39,116578
51.6449,39,116578
51.6499,39,116578
51.6549,39,115064
51.6599,39,115064
51.6649,39,115064
51.6700,39,115064
51.6749,39,115064
51.6799,39,115064
51.6849,39,115064
51.6899,39,115064
51.6949,39,115064
51.6999,40,118092
51.7049,40,118092
51.7099,40,118092
51.7149,40,118092
51.7199,40,118092
51.7249,39,115064
51.7299,39,116578
51.7359,39,116578
51.7401,39,116578
51.7449,39,116578
51.7509,39,116578
51.7551,39,116578
51.7599,40,118092
51.7649,40,118092
51.7699,40,118092
51.7749,40,118092
51.7801,40,118092
51.7849,40,118092
51.7899,40,118092
51.7955,39,115064
51.8003,39,115064
51.8049,39,115064
51.8099,39,115064
51.8149,39,115064
51.8199,40,118092
51.8249,40,118092
51.8299,40,118092
51.8349,40,118092
51.8399,40,119606
51.8462,39,116578
51.8507,40,119606
51.8552,40,119606
51.8599,40,119606
51.8649,40,119606
51.8699,40,118092
51.8749,40,118092
51.8799,40,118092
51.8849,39,115064
51.8899,40,118092
51.8949,40,118092
51.8999,41,121120
51.9049,41,121120
51.9099,41,121120
51.9149,41,121120
51.9199,41,121120
51.9249,40,118092
51.9301,40,118092
51.9349,40,118092
51.9400,40,118092
51.9449,40,118092
51.9499,40,119606
51.9549,40,119606
51.9599,39,116578
51.9649,39,116578
51.9699,41,121120
51.9749,41,121120
51.9799,41,121120
51.9849,41,121120
51.9900,41,121120
51.9949,41,121120
51.9999,41,121120
52.0049,41,121120
52.0099,41,121120
52.0149,41,121120
52.0199,41,121120
52.0249,41,121120
52.0299,41,121120
52.0354,42,124148
52.0411,42,124148
52.0452,42,124148
52.0499,42,124148
52.0549,42,124148
52.0599,41,122634
52.0649,41,122634
52.0699,41,122634
52.0749,41,122634
52.0799,42,124148
52.0853,42,124148
52.0901,42,124148
52.0949,42,124148
52.0999,42,124148
52.1049,42,124148
52.1099,42,124148
52.1149,42,124148
52.1199,42,124148
52.1249,42,124148
52.1299,42,124148
52.1349,42,124148
52.1399,42,124148
52.1457,42,124148
52.1499,42,124148
52.1549,42,124148
52.1599,42,124148
52.1649,42,124148
52.1699,41,122634
52.1749,42,125662
52.1799,42,125662
52.1849,42,124148
52.1899,42,124148
52.1949,42,124148
52.1999,42,124148
52.2049,42,124148
52.2099,42,124148
52.2149,42,124148
52.2199,42,124148
52.2249,42,124148
52.2299,42,124148
52.2349,42,124148
52.2399,42,124148
52.2449,42,124148
52.2499,43,127176
52.2549,43,127176
52.2599,43,127176
52.2649,43,127176
52.2699,43,127176
52.2749,43,127176
52.2799,42,125662
52.2849,42,125662
52.2899,43,127176
52.2949,43,127176
52.2999,43,127176
52.3049,43,127176
52.3106,43,127176
52.3149,43,127176
52.3199,43,127176
52.3249,43,127176
52.3299,43,127176
52.3349,43,127176
52.3399,43,127176
52.3449,43,127176
52.3500,42,124148
52.3549,42,124148
52.3599,42,124148
52.3649,43,127176
52.3699,43,127176
52.3749,43,127176
52.3799,43,127176
52.3849,43,128690
52.3899,43,128690
52.3949,44,130204
52.3999,44,130204
52.4049,44,130204
52.4099,44,130204
52.4149,44,130204
52.4199,44,130204
52.4251,43,127176
52.4299,43,127176
52.4349,43,127176
52.4399,44,130204
52.4455,44,130204
52.4499,44,130204
52.4549,44,130204
52.4599,44,130204
52.4649,44,130204
52.4699,44,130204
52.4749,44,130204
52.4799,44,130204
52.4849,44,130204
52.4899,44,130204
52.4949,44,131718
52.4999,44,131718
52.5049,43,127176
52.5099,43,127176
52.5149,43,127176
52.5199,43,127176
52.5249,44,130204
52.5299,44,130204
52.5349,45,133232
52.5399,45,133232
52.5449,45,133232
52.5499,45,133232
52.5554,45,133232
52.5599,45,133232
52.5649,45,133232
52.5699,45,133232
52.5749,45,133232
52.5799,44,130204
52.5849,44,130204
52.5899,44,130204
52.5949,44,130204
52.5999,45,133232
52.6049,45,133232
52.6099,45,133232
52.6149,45,133232
52.6199,45,133232
52.6249,45,133232
52.6300,45,133232
52.6349,45,133232
52.6399,45,133232
52.6458,45,133232
52.6506,45,133232
52.6560,45,133232
52.6606,45,133232
52.6649,45,133232
52.6701,45,133232
52.6749,46,136260
52.6799,46,136260
52.6849,46,136260
52.6899,46,136260
52.6949,46,136260
52.6999,46,136260
52.7049,46,136260
52.7099,47,137774
52.7149,46,136260
52.7199,46,136260
52.7249,46,136260
52.7303,46,136260
52.7349,46,136260
52.7399,46,136260
52.7464,46,136260
52.7508,46,136260
52.7556,46,136260
52.7603,46,136260
52.7649,46,136260
52.7700,46,136260
52.7751,46,136260
52.7799,46,136260
52.7849,46,136260
52.7900,46,136260
52.7954,47,139288
52.8003,47,139288
52.8052,47,139288
52.8099,47,139288
52.8149,47,137774
52.8214,47,139288
52.8265,47,139288
52.8312,47,139288
52.8361,47,139288
52.8408,47,139288
52.8459,47,139288
52.8506,47,139288
52.8556,47,139288
52.8608,46,136260
52.8672,47,139288
52.8720,47,139288
52.8768,47,139288
52.8817,47,139288
52.8866,47,139288
52.8915,47,139288
52.8966,47,139288
52.9018,47,139288
52.9068,46,136260
52.9117,47,139288
52.9168,47,139288
52.9216,48,140802
52.9265,48,140802
52.9313,47,139288
52.9362,48,142316
52.9422,48,142316
52.9471,48,142316
52.9520,48,142316
52.9568,48,142316
52.9619,48,142316
52.9668,48,142316
52.9718,48,142316
52.9768,48,142316
52.9817,48,142316
52.9867,48,142316
52.9916,48,142316
52.9964,48,142316
53.0013,48,142316
53.0061,48,142316
53.0112,48,142316
53.0161,47,139288
53.0211,50,146858
53.0262,50,146858
53.0312,50,146858
53.0362,50,146858
53.0430,49,145344
53.0482,49,145344
53.0531,49,145344
53.0581,49,145344
53.0632,49,145344
53.0681,49,145344
53.0731,49,145344
53.0781,49,145344
53.0830,49,145344
53.0878,49,145344
53.0928,49,145344
53.0977,49,145344
53.1027,49,145344
53.1076,49,145344
53.1126,49,145344
53.1185,50,148372
53.1233,49,145344
53.1280,50,146858
53.1329,50,146858
53.1376,50,146858
53.1425,50,146858
53.1483,50,148372
53.1533,50,148372
53.1582,50,148372
53.1632,50,148372
53.1680,50,148372
53.1746,50,148372
53.1802,50,148372
53.1850,50,148372
53.1897,50,148372
53.1947,50,148372
53.1996,50,148372
53.2045,50,148372
53.2094,50,148372
53.2143,50,148372
53.2192,51,151400
53.2242,51,151400
53.2289,51,151400
53.2338,50,148372
53.2398,52,152914
53.2447,52,152914
53.2496,52,152914
53.2544,52,152914
53.2593,51,151400
53.2642,51,151400
53.2690,51,151400
53.2739,51,151400
53.2787,51,151400
53.2838,51,151400
53.2887,51,151400
53.2952,51,151400
53.3001,51,151400
53.3051,51,151400
53.3101,52,154428
53.3152,52,154428
53.3203,52,154428
53.3252,52,154428
53.3309,51,151400
53.3361,51,151400
53.3410,52,152914
53.3460,52,152914
53.3512,52,152914
53.3563,52,152914
53.3612,52,152914
53.3663,52,154428
53.3713,52,154428
53.3762,52,154428
53.3814,52,154428
53.3865,52,154428
53.3915,52,154428
53.3980,52,154428
53.4032,53,157456
53.4085,53,157456
53.4135,53,157456
53.4186,53,157456
53.4238,53,157456
53.4285,53,157456
53.4333,53,157456
53.4401,52,154428
53.4449,54,158970
53.4502,53,155942
53.4552,53,155942
53.4604,53,155942
53.4653,53,155942
53.4702,53,155942
53.4752,53,157456
53.4805,53,157456
53.4855,54,160484
53.4903,54,160484
53.4952,54,160484
53.5003,54,160484
53.5047,54,160484
53.5093,54,160484
53.5138,54,160484
53.5187,54,160484
53.5234,53,157456
53.5309,54,160484
53.5355,54,160484
53.5402,55,161998
53.5448,55,161998
53.5501,55,161998
53.5551,55,161998
53.5596,54,158970
53.5641,54,158970
53.5687,55,161998
53.5733,55,161998
53.5781,55,161998
53.5827,56,165026
53.5872,55,163512
53.5917,55,163512
53.5963,55,163512
53.6010,55,163512
53.6055,55,163512
53.6102,55,163512
53.6145,54,160484
53.6190,55,163512
53.6238,55,163512
53.6284,55,163512
53.6330,55,163512
53.6375,55,163512
53.6421,55,163512
53.6467,56,165026
53.6511,56,165026
53.6556,56,165026
53.6601,56,165026
53.6649,56,165026
53.6699,55,161998
53.6749,56,165026
53.6799,56,165026
53.6861,57,168054
53.6908,57,168054
53.6962,56,166540
53.7007,56,166540
53.7062,56,166540
53.7109,56,166540
53.7154,56,166540
53.7201,56,166540
53.7249,56,166540
53.7299,57,169568
53.7349,57,169568
53.7399,57,169568
53.7449,57,169568
53.7512,57,168054
53.7564,57,168054
53.7610,57,168054
53.7657,57,168054
53.7703,58,171082
53.7749,58,171082
53.7799,58,171082
53.7849,58,171082
53.7899,58,171082
53.7949,58,171082
53.7999,58,171082
53.8049,58,172596
53.8099,58,172596
53.8149,58,172596
53.8199,58,172596
53.8249,58,172596
